429; 571; 387; 563
410; 207; 383; 196
236; 582; 194; 563
492; 230; 470; 221
507; 301; 520; 295
556; 531; 485; 525
338; 471; 287; 457
272; 492; 223; 476
451; 167; 450; 157
660; 585; 623; 592
264; 299; 247; 286
448; 275; 421; 263
404; 195; 379; 185
571; 489; 506; 483
439; 181; 416; 171
398; 376; 375; 367
