105; 307; 224; 351
112; 450; 154; 478
353; 337; 381; 380
195; 487; 199; 516
416; 494; 385; 535
421; 375; 453; 421
96; 136; 228; 180
87; 191; 218; 232
400; 163; 427; 215
250; 376; 289; 418
274; 477; 269; 512
357; 500; 329; 534
289; 160; 321; 216
364; 310; 394; 356
358; 129; 382; 186
145; 348; 246; 392
323; 207; 355; 260
365; 427; 391; 470
304; 260; 337; 306
314; 477; 306; 512
